eventId,sourceSymbol,eventDate,mappedCik,mappingConfidence,companyName,datasetOrigin,actorFamily,stage2SealRole,trainingEligible,windowStart,windowEnd,edgarLogAvailable
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PCG_20191029,PCG,2019-10-29,1004980,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-10-19,2019-11-03,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PFE_20051213,PFE,2005-12-13,78003,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2005-12-03,2005-12-18,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PLPL_20090706,PLPL,2009-07-06,1317880,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2009-06-26,2009-07-11,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PLPL_20110125,PLPL,2011-01-25,1317880,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-01-15,2011-01-30,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PLUG_20050222,PLUG,2005-02-22,1093691,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2005-02-12,2005-02-27,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_PLUG_20060411,PLUG,2006-04-11,1093691,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2006-04-01,2006-04-16,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_RFIL_20040303,RFIL,2004-03-03,740664,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-02-22,2004-03-08,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_RFIL_20050103,RFIL,2005-01-03,740664,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-12-24,2005-01-08,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_RMSL_20190329,RMSL,2019-03-29,1412126,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-03-19,2019-04-03,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_ROKU_20190808,ROKU,2019-08-08,1428439,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-07-29,2019-08-13,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_ROKU_20200413,ROKU,2020-04-13,1428439,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-04-03,2020-04-18,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SBFM_20180816,SBFM,2018-08-16,1402328,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-08-06,2018-08-21,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SBFM_20230511,SBFM,2023-05-11,1402328,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-01,2023-05-16,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SGMO_20120201,SGMO,2012-02-01,1001233,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2012-01-22,2012-02-06,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SGMO_20200228,SGMO,2020-02-28,1001233,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-18,2020-03-04,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SNAP_20190206,SNAP,2019-02-06,1564408,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-01-27,2019-02-11,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_SNAP_20201021,SNAP,2020-10-21,1564408,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-11,2020-10-26,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TLSS_20170403,TLSS,2017-04-03,1463208,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-03-24,2017-04-08,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TLSS_20180625,TLSS,2018-06-25,1463208,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-06-15,2018-06-30,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TMUS_20110224,TMUS,2011-02-24,1283699,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-02-14,2011-03-01,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TMUS_20120726,TMUS,2012-07-26,1283699,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2012-07-16,2012-07-31,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TSLA_20111103,TSLA,2011-11-03,1318605,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-10-24,2011-11-08,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_TSLA_20130401,TSLA,2013-04-01,1318605,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2013-03-22,2013-04-06,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_ULTA_20100903,ULTA,2010-09-03,1403568,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2010-08-24,2010-09-08,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_ULTA_20110608,ULTA,2011-06-08,1403568,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-05-29,2011-06-13,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_UPS_20200730,UPS,2020-07-30,1090727,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-07-20,2020-08-04,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_UPS_20210427,UPS,2021-04-27,1090727,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-04-17,2021-05-02,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VEEV_20160527,VEEV,2016-05-27,1393052,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2016-05-17,2016-06-01,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VEEV_20180228,VEEV,2018-02-28,1393052,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-02-18,2018-03-05,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VISL_20160421,VISL,2016-04-21,1565228,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2016-04-11,2016-04-26,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VISL_20170713,VISL,2017-07-13,1565228,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-07-03,2017-07-18,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VUZI_20171109,VUZI,2017-11-09,1463972,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-10-30,2017-11-14,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_VUZI_20241118,VUZI,2024-11-18,1463972,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-08,2024-11-23,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WDC_20050331,WDC,2005-03-31,106040,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2005-03-21,2005-04-05,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WDC_20081024,WDC,2008-10-24,106040,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-10-14,2008-10-29,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WMB_20020305,WMB,2002-03-05,107263,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-02-23,2002-03-10,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WMB_20020729,WMB,2002-07-29,107263,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-07-19,2002-08-03,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WOLF_19990513,WOLF,1999-05-13,895419,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1999-05-03,1999-05-18,0
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WOLF_20040116,WOLF,2004-01-16,895419,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-01-06,2004-01-21,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WYNN_20060802,WYNN,2006-08-02,1174922,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2006-07-23,2006-08-07,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_WYNN_20080711,WYNN,2008-07-11,1174922,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-07-01,2008-07-16,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_W_20150812,W,2015-08-12,1616707,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2015-08-02,2015-08-17,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_W_20170509,W,2017-05-09,1616707,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-04-29,2017-05-14,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_YELP_20130502,YELP,2013-05-02,1345016,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2013-04-22,2013-05-07,1
CONTROL_FILING_ALIGNED_SURGE_CONTROL_YELP_20130801,YELP,2013-08-01,1345016,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2013-07-22,2013-08-06,1
CONTROL_MARKET_WIDE_SURGE_CONTROL_ULTA_20110829,ULTA,2011-08-29,1403568,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-08-19,2011-09-03,1
CONTROL_MARKET_WIDE_SURGE_CONTROL_WOLF_19981015,WOLF,1998-10-15,895419,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1998-10-05,1998-10-20,0
CONTROL_MARKET_WIDE_SURGE_CONTROL_WOLF_20021015,WOLF,2002-10-15,895419,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-10-05,2002-10-20,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_AAL_20060424,AAL,2006-04-24,6201,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2006-04-14,2006-04-29,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_AAL_20080424,AAL,2008-04-24,6201,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-04-14,2008-04-29,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_ABBV_20170907,ABBV,2017-09-07,1551152,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-08-28,2017-09-12,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_ABVC_20051209,ABVC,2005-12-09,1173313,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2005-11-29,2005-12-14,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_ABVC_20061102,ABVC,2006-11-02,1173313,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2006-10-23,2006-11-07,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_ALPP_20170711,ALPP,2017-07-11,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2017-07-01,2017-07-16,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_ALPP_20190625,ALPP,2019-06-25,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-06-15,2019-06-30,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_AMPE_20110120,AMPE,2011-01-20,1411906,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2011-01-10,2011-01-25,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_AMPE_20130523,AMPE,2013-05-23,1411906,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2013-05-13,2013-05-28,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_AMS_19961206,AMS,1996-12-06,744825,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1996-11-26,1996-12-11,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_AMS_19970611,AMS,1997-06-11,744825,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-06-01,1997-06-16,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_AREC_20180917,AREC,2018-09-17,1590715,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-09-07,2018-09-22,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_AREC_20200228,AREC,2020-02-28,1590715,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-18,2020-03-04,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_ATOS_20141211,ATOS,2014-12-11,1488039,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2014-12-01,2014-12-16,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_ATOS_20160212,ATOS,2016-02-12,1488039,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2016-02-02,2016-02-17,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BABA_20151002,BABA,2015-10-02,1577552,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2015-09-22,2015-10-07,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BABA_20200706,BABA,2020-07-06,1577552,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-06-26,2020-07-11,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BEN_19980129,BEN,1998-01-29,38777,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1998-01-19,1998-02-03,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_BEN_19981015,BEN,1998-10-15,38777,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1998-10-05,1998-10-20,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_BFCH_20080710,BFCH,2008-07-10,1395005,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-06-30,2008-07-15,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BFCH_20100108,BFCH,2010-01-08,1395005,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2009-12-29,2010-01-13,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BNGO_20200717,BNGO,2020-07-17,1411690,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-07-07,2020-07-22,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BNGO_20241230,BNGO,2024-12-30,1411690,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-20,2025-01-04,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BOTY_20100827,BOTY,2010-08-27,1407704,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2010-08-17,2010-09-01,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BOTY_20101124,BOTY,2010-11-24,1407704,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2010-11-14,2010-11-29,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BRKR_20040102,BRKR,2004-01-02,1109354,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2003-12-23,2004-01-07,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BRKR_20041112,BRKR,2004-11-12,1109354,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-11-02,2004-11-17,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BYON_20021125,BYON,2002-11-25,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-11-15,2002-11-30,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_BYON_20031128,BYON,2003-11-28,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2003-11-18,2003-12-03,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BZWR_20210806,BZWR,2021-08-06,1830503,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-07-27,2021-08-11,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_BZWR_20231130,BZWR,2023-11-30,1830503,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-20,2023-12-05,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CAH_19950726,CAH,1995-07-26,721371,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1995-07-16,1995-07-31,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CAH_19960603,CAH,1996-06-03,721371,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1996-05-24,1996-06-08,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CETX_20200528,CETX,2020-05-28,1435064,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-05-18,2020-06-02,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CETX_20230127,CETX,2023-01-27,1435064,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-01-17,2023-02-01,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CHKP_19971016,CHKP,1997-10-16,1015922,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-10-06,1997-10-21,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CHKP_19981012,CHKP,1998-10-12,1015922,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1998-10-02,1998-10-17,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CLEU_20210212,CLEU,2021-02-12,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-02-02,2021-02-17,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CLEU_20210818,CLEU,2021-08-18,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-08-08,2021-08-23,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CL_20000315,CL,2000-03-15,21665,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2000-03-05,2000-03-20,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CL_20020722,CL,2002-07-22,21665,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-07-12,2002-07-27,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_COF_19960117,COF,1996-01-17,927628,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1996-01-07,1996-01-22,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_COF_19970120,COF,1997-01-20,927628,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-01-10,1997-01-25,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CPMD_20010504,CPMD,2001-05-04,1081938,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2001-04-24,2001-05-09,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CPMD_20020501,CPMD,2002-05-01,1081938,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2002-04-21,2002-05-06,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CRON_20200515,CRON,2020-05-15,1656472,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-05-05,2020-05-20,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CRON_20201102,CRON,2020-11-02,1656472,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-23,2020-11-07,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_CVU_19960308,CVU,1996-03-08,889348,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1996-02-27,1996-03-13,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_CVU_19991210,CVU,1999-12-10,889348,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1999-11-30,1999-12-15,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DE_20000308,DE,2000-03-08,315189,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2000-02-27,2000-03-13,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DE_20200319,DE,2020-03-19,315189,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-09,2020-03-24,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DFS_20080123,DFS,2008-01-23,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-01-13,2008-01-28,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DFS_20080311,DFS,2008-03-11,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-03-01,2008-03-16,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DIS_20000104,DIS,2000-01-04,1744489,LOW,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1999-12-25,2000-01-09,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DIS_20040211,DIS,2004-02-11,1744489,LOW,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-02-01,2004-02-16,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DKS_20040524,DKS,2004-05-24,1089063,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2004-05-14,2004-05-29,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DKS_20080116,DKS,2008-01-16,1089063,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2008-01-06,2008-01-21,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DPLS_19960920,DPLS,1996-09-20,866439,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1996-09-10,1996-09-25,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DPLS_19970130,DPLS,1997-01-30,866439,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-01-20,1997-02-04,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_DSGT_20160722,DSGT,2016-07-22,1413909,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2016-07-12,2016-07-27,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_DSGT_20161221,DSGT,2016-12-21,1413909,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2016-12-11,2016-12-26,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_EA_19950706,EA,1995-07-06,712515,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1995-06-26,1995-07-11,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_EA_19970429,EA,1997-04-29,712515,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-04-19,1997-05-04,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_EVGO_20211028,EVGO,2021-10-28,1821159,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-18,2021-11-02,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_EVGO_20220707,EVGO,2022-07-07,1821159,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-06-27,2022-07-12,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_EVRI_20071206,EVRI,2007-12-06,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2007-11-26,2007-12-11,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_EVRI_20090227,EVRI,2009-02-27,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2009-02-17,2009-03-04,1
CONTROL_UNEXPLAINED_SURGE_CONTROL_FDX_19970915,FDX,1997-09-15,1048911,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1997-09-05,1997-09-20,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_FDX_19981118,FDX,1998-11-18,1048911,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,1998-11-08,1998-11-23,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_FSLR_20181030,FSLR,2018-10-30,1274494,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-10-20,2018-11-04,0
CONTROL_UNEXPLAINED_SURGE_CONTROL_FSLR_20231114,FSLR,2023-11-14,1274494,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-04,2023-11-19,1
